日期维度,业务大类,业务,产品,城市,金额区间,交易笔数,交易金额
2025/1/13,惠居,省心租,微信小程序,北京,e 10000-20000,149,2145103.08
2025/1/13,惠居,省心租,POS刷卡,北京,e 10000-20000,4,65173.5
2025/1/13,惠居,省心租,支付宝APP,北京,e 10000-20000,196,2935841.64
2025/1/13,惠居,省心租,微信APP,北京,e 10000-20000,2,27435.86
2025/1/13,惠居,省心租,云闪付小程序,北京,e 10000-20000,1,13500
2025/1/13,惠居,省心租,贝易转直联收款至银行,北京,f 20000-50000,24,644390.5
2025/1/13,惠居,省心租,微信APP,北京,f 20000-50000,1,21175.78
2025/1/13,惠居,省心租,支付宝花呗分期,北京,f 20000-50000,1,22236
2025/1/13,惠居,省心租,贝易转网银转账收款,北京,f 20000-50000,43,1128166.5
2025/1/13,惠居,省心租,支付宝APP,北京,f 20000-50000,103,2725519
2025/1/13,惠居,省心租,微信小程序,北京,f 20000-50000,57,1488017.2
2025/1/13,惠居,省心租,聚分期,北京,f 20000-50000,1,40875
2025/1/13,惠居,省心租,支付宝APP,北京,g >=50000,3,183840
2025/1/13,惠居,省心租,贝易转网银转账收款,北京,g >=50000,2,117812
2025/1/14,惠居,省心租,快捷,北京,a <500,2,358.66
2025/1/14,惠居,省心租,支付宝APP,北京,a <500,7,1355.83
2025/1/14,惠居,省心租,微信小程序,北京,a <500,7,1691.6
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,a <500,6,70
2025/1/14,惠居,省心租,支付宝花呗分期,北京,b 500-1000,3,1656
2025/1/14,惠居,省心租,云闪付小程序,北京,b 500-1000,2,1000
2025/1/14,惠居,省心租,支付宝APP,北京,b 500-1000,47,25202.65
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,b 500-1000,1,500
2025/1/14,惠居,省心租,贝易转直联收款至银行,北京,b 500-1000,1,500
2025/1/14,惠居,省心租,微信小程序,北京,b 500-1000,21,11949.71
2025/1/14,惠居,省心租,支付宝花呗分期,北京,c 1000-5000,7,23138.8
2025/1/14,惠居,省心租,快捷,北京,c 1000-5000,21,72674.35
2025/1/14,惠居,省心租,支付宝APP,北京,c 1000-5000,403,1416870.82
2025/1/14,惠居,省心租,云闪付小程序,北京,c 1000-5000,2,3547
2025/1/14,惠居,省心租,微信小程序,北京,c 1000-5000,299,1047537.25
2025/1/14,惠居,省心租,POS刷卡,北京,c 1000-5000,1,2208.77
2025/1/14,惠居,省心租,聚分期,北京,c 1000-5000,3,5174
2025/1/14,惠居,省心租,POS扫支付宝付款码,北京,c 1000-5000,1,4840
2025/1/14,惠居,省心租,贝易转直联收款至银行,北京,c 1000-5000,43,161383.42
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,c 1000-5000,62,249148.91
2025/1/14,惠居,省心租,快捷,北京,d 5000-10000,19,118672
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,d 5000-10000,96,634828.84
2025/1/14,惠居,省心租,贝易转直联收款至银行,北京,d 5000-10000,71,452481.1
2025/1/14,惠居,省心租,聚分期,北京,d 5000-10000,4,23515.5
2025/1/14,惠居,省心租,POS扫支付宝付款码,北京,d 5000-10000,1,5500
2025/1/14,惠居,省心租,支付宝花呗分期,北京,d 5000-10000,9,59484
2025/1/14,惠居,省心租,微信小程序,北京,d 5000-10000,307,2044283.49
2025/1/14,惠居,省心租,云闪付小程序,北京,d 5000-10000,2,18358
2025/1/14,惠居,省心租,支付宝APP,北京,d 5000-10000,392,2641785.89
2025/1/14,惠居,省心租,POS刷卡,北京,d 5000-10000,2,10780
2025/1/14,惠居,省心租,微信小程序,北京,e 10000-20000,135,1881137.71
2025/1/14,惠居,省心租,聚分期,北京,e 10000-20000,1,14667
2025/1/14,惠居,省心租,银联线上支付,北京,e 10000-20000,1,16065.45
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,e 10000-20000,70,1026654.23
2025/1/14,惠居,省心租,云闪付小程序,北京,e 10000-20000,2,26160
2025/1/14,惠居,省心租,微信APP,北京,e 10000-20000,1,11546.67
2025/1/14,惠居,省心租,支付宝APP,北京,e 10000-20000,219,3213095.83
2025/1/14,惠居,省心租,贝易转直联收款至银行,北京,e 10000-20000,42,619026.3
2025/1/14,惠居,省心租,快捷,北京,e 10000-20000,8,109484
2025/1/14,惠居,省心租,支付宝APP,北京,f 20000-50000,114,2907610.79
2025/1/14,惠居,省心租,微信小程序,北京,f 20000-50000,46,1185928.4
2025/1/14,惠居,省心租,支付宝花呗分期,北京,f 20000-50000,2,47313
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,f 20000-50000,39,1007159.63
2025/1/14,惠居,省心租,贝易转直联收款至银行,北京,f 20000-50000,23,620135.93
2025/1/14,惠居,省心租,贝易转网银转账收款,北京,g >=50000,1,58500
2025/1/15,惠居,省心租,快捷,北京,a <500,1,225
2025/1/15,惠居,省心租,云闪付小程序,北京,a <500,1,404
2025/1/15,惠居,省心租,支付宝APP,北京,a <500,15,3396.29
2025/1/15,惠居,省心租,POS扫支付宝付款码,北京,a <500,1,36.04
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,a <500,10,100
2025/1/15,惠居,省心租,POS扫微信付款码,北京,a <500,2,285.72
2025/1/15,惠居,省心租,微信小程序,北京,a <500,7,1174.74
2025/1/15,惠居,省心租,支付宝花呗分期,北京,b 500-1000,1,500
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,b 500-1000,2,1479.68
2025/1/15,惠居,省心租,支付宝APP,北京,b 500-1000,85,48050.92
2025/1/15,惠居,省心租,微信小程序,北京,b 500-1000,27,15164.06
2025/1/15,惠居,省心租,快捷,北京,b 500-1000,1,600
2025/1/15,惠居,省心租,云闪付小程序,北京,b 500-1000,1,562
2025/1/15,惠居,省心租,支付宝花呗分期,北京,c 1000-5000,16,60064.7
2025/1/15,惠居,省心租,支付宝APP,北京,c 1000-5000,676,2328078.68
2025/1/15,惠居,省心租,快捷,北京,c 1000-5000,31,107110.17
2025/1/15,惠居,省心租,贝易转直联收款至银行,北京,c 1000-5000,78,283503.98
2025/1/15,惠居,省心租,聚分期,北京,c 1000-5000,1,4995
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,c 1000-5000,113,421758.51
2025/1/15,惠居,省心租,POS刷卡,北京,c 1000-5000,3,10662
2025/1/15,惠居,省心租,微信小程序,北京,c 1000-5000,516,1722140.24
2025/1/15,惠居,省心租,云闪付小程序,北京,c 1000-5000,7,20029.5
2025/1/15,惠居,省心租,POS扫微信付款码,北京,c 1000-5000,5,15752
2025/1/15,惠居,省心租,POS扫微信付款码,北京,d 5000-10000,4,22250
2025/1/15,惠居,省心租,快捷,北京,d 5000-10000,36,236664.06
2025/1/15,惠居,省心租,贝易转直联收款至银行,北京,d 5000-10000,95,649641.63
2025/1/15,惠居,省心租,POS刷卡,北京,d 5000-10000,6,35910
2025/1/15,惠居,省心租,支付宝花呗分期,北京,d 5000-10000,5,36903.75
2025/1/15,惠居,省心租,云闪付小程序,北京,d 5000-10000,3,21339
2025/1/15,惠居,省心租,微信小程序,北京,d 5000-10000,360,2340172.57
2025/1/15,惠居,省心租,微信APP,北京,d 5000-10000,1,5190.6
2025/1/15,惠居,省心租,支付宝APP,北京,d 5000-10000,529,3465399.16
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,d 5000-10000,142,890472.55
2025/1/15,惠居,省心租,聚分期,北京,d 5000-10000,2,13246
2025/1/15,惠居,省心租,微信小程序,北京,e 10000-20000,154,2248549.81
2025/1/15,惠居,省心租,贝易转直联收款至银行,北京,e 10000-20000,57,865974.56
2025/1/15,惠居,省心租,云闪付小程序,北京,e 10000-20000,2,33228
2025/1/15,惠居,省心租,快捷,北京,e 10000-20000,4,49161
2025/1/15,惠居,省心租,微信APP,北京,e 10000-20000,1,12218.82
2025/1/15,惠居,省心租,支付宝花呗分期,北京,e 10000-20000,2,28870
2025/1/15,惠居,省心租,聚分期,北京,e 10000-20000,1,13782
2025/1/15,惠居,省心租,POS扫微信付款码,北京,e 10000-20000,1,10791
2025/1/15,惠居,省心租,POS刷卡,北京,e 10000-20000,1,16077
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,e 10000-20000,82,1188285.98
2025/1/15,惠居,省心租,支付宝APP,北京,e 10000-20000,226,3347189.43
2025/1/15,惠居,省心租,云闪付小程序,北京,f 20000-50000,2,52995
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,f 20000-50000,33,867525
2025/1/15,惠居,省心租,贝易转直联收款至银行,北京,f 20000-50000,20,548943.5
2025/1/15,惠居,省心租,微信小程序,北京,f 20000-50000,55,1378711.6
2025/1/15,惠居,省心租,支付宝APP,北京,f 20000-50000,108,2826734.3
2025/1/15,惠居,省心租,聚分期,北京,f 20000-50000,1,23230.5
2025/1/15,惠居,省心租,支付宝APP,北京,g >=50000,3,156129
2025/1/15,惠居,省心租,贝易转网银转账收款,北京,g >=50000,1,65400
2025/1/16,惠居,省心租,支付宝APP,北京,a <500,12,1567.35
2025/1/16,惠居,省心租,微信小程序,北京,a <500,9,864.09
2025/1/16,惠居,省心租,快捷,北京,a <500,1,288
2025/1/16,惠居,省心租,贝易转网银转账收款,北京,a <500,17,196.2
2025/1/16,惠居,省心租,贝易转直联收款至银行,北京,a <500,1,55.29
2025/1/16,惠居,省心租,银联线上支付,北京,a <500,1,163.55
2025/1/16,惠居,省心租,POS刷卡,北京,a <500,1,0.5
2025/1/16,惠居,省心租,微信APP,北京,a <500,2,104.23
2025/1/16,惠居,省心租,微信小程序,北京,b 500-1000,15,9559.04
2025/1/16,惠居,省心租,微信APP,北京,b 500-1000,1,942.37
2025/1/16,惠居,省心租,支付宝APP,北京,b 500-1000,43,23932
2025/1/16,惠居,省心租,云闪付小程序,北京,b 500-1000,3,1562
2025/1/16,惠居,省心租,贝易转网银转账收款,北京,b 500-1000,3,2185
2025/1/16,惠居,省心租,POS扫支付宝付款码,北京,c 1000-5000,1,2970
2025/1/16,惠居,省心租,POS刷卡,北京,c 1000-5000,3,10392.5
2025/1/16,惠居,省心租,贝易转网银转账收款,北京,c 1000-5000,57,220954.06
2025/1/16,惠居,省心租,支付宝花呗分期,北京,c 1000-5000,8,24407
2025/1/16,惠居,省心租,POS扫微信付款码,北京,c 1000-5000,5,15438
2025/1/16,惠居,省心租,支付宝APP,北京,c 1000-5000,434,1520120.3
2025/1/16,惠居,省心租,快捷,北京,c 1000-5000,18,60231.8
2025/1/16,惠居,省心租,聚分期,北京,c 1000-5000,2,7865
2025/1/16,惠居,省心租,微信APP,北京,c 1000-5000,2,5560
2025/1/16,惠居,省心租,微信小程序,北京,c 1000-5000,362,1258096.05
2025/1/16,惠居,省心租,云闪付小程序,北京,c 1000-5000,4,12047
2025/1/16,惠居,省心租,贝易转直联收款至银行,北京,c 1000-5000,50,191985.8
2025/1/16,惠居,省心租,云闪付小程序,北京,d 5000-10000,5,32306
2025/1/16,惠居,省心租,贝易转网银转账收款,北京,d 5000-10000,86,545444.96
2025/1/16,惠居,省心租,微信APP,北京,d 5000-10000,1,5779.32
2025/1/16,惠居,省心租,快捷,北京,d 5000-10000,23,149076.83
2025/1/16,惠居,省心租,支付宝APP,北京,d 5000-10000,441,2954030.04
2025/1/16,惠居,省心租,银联线上支付,北京,d 5000-10000,1,9408
2025/1/16,惠居,省心租,贝易转直联收款至银行,北京,d 5000-10000,59,387674.65
2025/1/16,惠居,省心租,微信小程序,北京,d 5000-10000,298,2002280.64
2025/1/16,惠居,省心租,POS扫微信付款码,北京,d 5000-10000,1,5800
2025/1/16,惠居,省心租,POS扫支付宝付款码,北京,d 5000-10000,2,10875.19
2025/1/16,惠居,省心租,支付宝花呗分期,北京,d 5000-10000,4,25019.5
2025/1/16,惠居,省心租,POS刷卡,北京,d 5000-10000,1,7700
2025/1/16,惠居,省心租,云闪付小程序,北京,e 10000-20000,3,43781
2025/1/16,惠居,省心租,快捷,北京,e 10000-20000,3,46393
2025/1/16,惠居,省心租,聚分期,北京,e 10000-20000,1,16677
2025/1/16,惠居,省心租,支付宝APP,北京,e 10000-20000,191,2822173.97
2025/1/16,惠居,省心租,支付宝花呗分期,北京,e 10000-20000,3,46576.5
2025/1/16,惠居,省心租,微信APP,北京,e 10000-20000,1,15813.33
2025/1/16,惠居,省心租,微信小程序,北京,e 10000-20000,134,2024252.16
2025/1/16,惠居,省心租,贝易转网银转账收款,北京,e 10000-20000,63,957111.1
2025/1/16,惠居,省心租,贝易转直联收款至银行,北京,e 10000-20000,31,457546.8
2025/1/16,惠居,省心租,POS刷卡,北京,e 10000-20000,6,90513
2025/1/16,惠居,省心租,贝易转直联收款至银行,北京,f 20000-50000,12,321843.45
2025/1/16,惠居,省心租,云闪付小程序,北京,f 20000-50000,2,47196
2025/1/16,惠居,省心租,微信小程序,北京,f 20000-50000,46,1142292.7
2025/1/16,惠居,省心租,贝易转网银转账收款,北京,f 20000-50000,39,984520
2025/1/16,惠居,省心租,支付宝APP,北京,f 20000-50000,89,2304966.32
2025/1/17,惠居,省心租,支付宝APP,北京,a <500,8,1668.4
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,a <500,19,582
2025/1/17,惠居,省心租,快捷,北京,a <500,1,58.91
2025/1/17,惠居,省心租,贝易转直联收款至银行,北京,a <500,1,44.36
2025/1/17,惠居,省心租,微信小程序,北京,a <500,8,2028.34
2025/1/17,惠居,省心租,POS扫微信付款码,北京,a <500,1,113.28
2025/1/17,惠居,省心租,快捷,北京,b 500-1000,1,500
2025/1/17,惠居,省心租,支付宝APP,北京,b 500-1000,59,34681.96
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,b 500-1000,1,709
2025/1/17,惠居,省心租,云闪付小程序,北京,b 500-1000,1,562
2025/1/17,惠居,省心租,微信小程序,北京,b 500-1000,23,12645.74
2025/1/17,惠居,省心租,云闪付小程序,北京,c 1000-5000,7,21331.45
2025/1/17,惠居,省心租,聚分期,北京,c 1000-5000,2,6540
2025/1/17,惠居,省心租,支付宝花呗分期,北京,c 1000-5000,6,21005
2025/1/17,惠居,省心租,POS扫微信付款码,北京,c 1000-5000,3,7995.33
2025/1/17,惠居,省心租,快捷,北京,c 1000-5000,26,96163.22
2025/1/17,惠居,省心租,POS刷卡,北京,c 1000-5000,2,8050
2025/1/17,惠居,省心租,贝易转直联收款至银行,北京,c 1000-5000,45,171640.47
2025/1/17,惠居,省心租,银联线上支付,北京,c 1000-5000,1,1316.14
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,c 1000-5000,68,260350.5
2025/1/17,惠居,省心租,微信小程序,北京,c 1000-5000,336,1163656.27
2025/1/17,惠居,省心租,支付宝APP,北京,c 1000-5000,387,1386260.19
2025/1/17,惠居,省心租,微信小程序,北京,d 5000-10000,260,1770148.75
2025/1/17,惠居,省心租,快捷,北京,d 5000-10000,18,110822.6
2025/1/17,惠居,省心租,POS扫微信付款码,北京,d 5000-10000,3,21978
2025/1/17,惠居,省心租,云闪付小程序,北京,d 5000-10000,3,19844
2025/1/17,惠居,省心租,微信APP,北京,d 5000-10000,1,5149.6
2025/1/17,惠居,省心租,支付宝花呗分期,北京,d 5000-10000,10,67206.75
2025/1/17,惠居,省心租,POS刷卡,北京,d 5000-10000,1,8000
2025/1/17,惠居,省心租,贝易转直联收款至银行,北京,d 5000-10000,59,424030.43
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,d 5000-10000,114,735294.9
2025/1/17,惠居,省心租,支付宝APP,北京,d 5000-10000,411,2687812.3
2025/1/17,惠居,省心租,POS刷卡,北京,e 10000-20000,1,15369
2025/1/17,惠居,省心租,POS扫微信付款码,北京,e 10000-20000,1,18705
2025/1/17,惠居,省心租,微信APP,北京,e 10000-20000,1,16373.56
2025/1/17,惠居,省心租,快捷,北京,e 10000-20000,5,60114
2025/1/17,惠居,省心租,支付宝APP,北京,e 10000-20000,211,3084929.02
2025/1/17,惠居,省心租,云闪付小程序,北京,e 10000-20000,6,102396
2025/1/17,惠居,省心租,POS扫支付宝付款码,北京,e 10000-20000,1,18465.69
2025/1/17,惠居,省心租,贝易转直联收款至银行,北京,e 10000-20000,48,728798.85
2025/1/17,惠居,省心租,微信小程序,北京,e 10000-20000,138,2049993.71
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,e 10000-20000,78,1143136.25
2025/1/17,惠居,省心租,支付宝花呗分期,北京,e 10000-20000,5,73097
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,f 20000-50000,45,1151070.2
2025/1/17,惠居,省心租,POS刷卡,北京,f 20000-50000,1,38586
2025/1/17,惠居,省心租,微信小程序,北京,f 20000-50000,48,1200369.75
2025/1/17,惠居,省心租,支付宝APP,北京,f 20000-50000,110,2958508.16
2025/1/17,惠居,省心租,支付宝花呗分期,北京,f 20000-50000,1,21124
2025/1/17,惠居,省心租,贝易转直联收款至银行,北京,f 20000-50000,36,872045.65
2025/1/17,惠居,省心租,贝易转网银转账收款,北京,g >=50000,1,68600
2025/1/17,惠居,省心租,支付宝APP,北京,g >=50000,4,252075
2025/1/17,惠居,省心租,微信小程序,北京,g >=50000,1,50000
2025/1/18,惠居,省心租,贝易转网银转账收款,北京,a <500,14,543.5
2025/1/18,惠居,省心租,支付宝APP,北京,a <500,11,1831.01
2025/1/18,惠居,省心租,微信小程序,北京,a <500,7,1246.97
2025/1/18,惠居,省心租,POS扫微信付款码,北京,a <500,3,308.08
2025/1/18,惠居,省心租,支付宝APP,北京,b 500-1000,25,13384
2025/1/18,惠居,省心租,POS扫支付宝付款码,北京,b 500-1000,1,698.83
2025/1/18,惠居,省心租,银联线上支付,北京,b 500-1000,1,505.17
2025/1/18,惠居,省心租,微信小程序,北京,b 500-1000,20,11669.3
2025/1/18,惠居,省心租,贝易转直联收款至银行,北京,b 500-1000,2,1400
2025/1/18,惠居,省心租,POS刷卡,北京,c 1000-5000,2,5948.26
2025/1/18,惠居,省心租,微信小程序,北京,c 1000-5000,423,1487411.56
2025/1/18,惠居,省心租,支付宝APP,北京,c 1000-5000,404,1415983.94
2025/1/18,惠居,省心租,POS扫支付宝付款码,北京,c 1000-5000,1,3190
2025/1/18,惠居,省心租,支付宝花呗分期,北京,c 1000-5000,8,29129
2025/1/18,惠居,省心租,微信APP,北京,c 1000-5000,2,4733.54
2025/1/18,惠居,省心租,聚分期,北京,c 1000-5000,2,8636.8
2025/1/18,惠居,省心租,贝易转直联收款至银行,北京,c 1000-5000,57,221578.3
2025/1/18,惠居,省心租,贝易转网银转账收款,北京,c 1000-5000,50,201698.75
2025/1/18,惠居,省心租,快捷,北京,c 1000-5000,25,97475.05
2025/1/18,惠居,省心租,POS扫微信付款码,北京,c 1000-5000,2,9047
2025/1/18,惠居,省心租,云闪付小程序,北京,c 1000-5000,9,32159
2025/1/18,惠居,省心租,POS扫微信付款码,北京,d 5000-10000,4,24496
2025/1/18,惠居,省心租,微信小程序,北京,d 5000-10000,356,2335949.37
2025/1/18,惠居,省心租,支付宝花呗分期,北京,d 5000-10000,12,73295
2025/1/18,惠居,省心租,快捷,北京,d 5000-10000,30,212462
2025/1/18,惠居,省心租,POS刷卡,北京,d 5000-10000,5,33218.2
2025/1/18,惠居,省心租,支付宝APP,北京,d 5000-10000,455,3059342.9
2025/1/18,惠居,省心租,贝易转网银转账收款,北京,d 5000-10000,95,594721.16
2025/1/18,惠居,省心租,贝易转直联收款至银行,北京,d 5000-10000,70,493298
2025/1/18,惠居,省心租,云闪付小程序,北京,d 5000-10000,3,21684
